	RowNumber	StudentId	Rating	Geography	Gender	Age	Discussion	CurrentValue	AnnouncementsView	HasOtherActiveCourse	IsActiveMember	EstimatedValue	Target	Predictions - Succeed or Not	Predictions - Probability to Succeed education	Predictions - Succeed or Fail Desc
2132	2133	15599758	609	Spain	Female	43	6	86053.52	2	1	1	113276.46	1	0	0.11193819	Fail
2133	2134	15726390	688	France	Female	32	6	123157.95	1	1	0	172531.23	0	0	0.16046193	Fail
2134	2135	15610391	713	France	Male	44	1	63438.91	1	1	0	64375.4	0	0	0.40145478	Fail
2135	2136	15704320	736	Germany	Male	57	9	95295.39	1	1	0	28434.44	1	1	0.79600024	Succeed
2136	2137	15621929	727	France	Male	18	4	133550.67	1	1	1	46941.41	0	0	0.05033797	Fail
2137	2138	15588255	850	France	Female	38	1	106871.81	2	1	0	29333.01	0	0	0.1281379	Fail
2138	2139	15688655	718	Spain	Male	45	3	105266.32	2	1	1	193724.51	0	0	0.07597544	Fail
2139	2140	15765554	643	France	Female	51	2	105229.53	1	1	0	34967.75	1	1	0.7285486	Succeed
2140	2141	15616967	653	France	Male	41	8	102768.42	1	1	0	55663.85	0	0	0.21001413	Fail
2141	2142	15758408	674	France	Male	18	7	0.0	2	1	1	55753.12	1	0	0.017202945	Fail
2142	2143	15782627	690	France	Male	35	6	112689.95	1	1	0	176962.31	0	0	0.14820705	Fail
2143	2144	15612145	819	France	Male	38	9	122334.26	2	1	1	181507.44	0	0	0.036117367	Fail
2144	2145	15613748	634	Spain	Male	34	1	0.0	2	1	0	61995.57	0	0	0.04124244	Fail
2145	2146	15639358	633	Spain	Male	33	4	137847.41	2	1	0	98349.13	0	0	0.052381888	Fail
2146	2147	15594385	850	France	Male	49	5	122486.47	1	0	1	59748.19	0	0	0.30987167	Fail
2147	2148	15574203	665	France	Male	33	2	101286.11	1	1	1	159840.51	0	0	0.045751575	Fail
2148	2149	15811878	630	Spain	Male	26	7	0.0	2	1	1	6656.64	0	0	0.014594478	Fail
2149	2150	15648830	836	Spain	Male	57	4	101247.06	1	1	0	37141.62	1	1	0.61019003	Succeed
2150	2151	15771247	668	France	Male	38	10	86977.96	1	0	1	37094.75	0	0	0.07700598	Fail
2151	2152	15588650	753	France	Male	57	7	0.0	1	1	0	159475.08	1	1	0.67890847	Succeed
2152	2153	15630734	745	France	Female	55	9	110123.59	1	0	1	51548.14	1	0	0.41959563	Fail
2153	2154	15694236	693	France	Male	36	8	178111.82	1	0	0	58719.63	1	0	0.22415224	Fail
2154	2155	15721462	606	Germany	Male	65	10	126306.64	3	0	0	7861.68	1	1	0.9301634	Succeed
2155	2156	15726033	660	France	Female	35	6	100768.77	1	1	0	19199.61	0	0	0.1846111	Fail
2156	2157	15762174	608	France	Male	42	5	0.0	2	1	0	178504.29	0	0	0.11698666	Fail
2157	2158	15750685	744	France	Female	44	3	0.0	2	1	1	189016.14	0	0	0.1023992	Fail
2158	2159	15685742	731	France	Female	40	7	118991.79	1	1	1	156048.64	0	0	0.16103281	Fail
2159	2160	15641871	683	France	Male	72	3	140997.26	1	0	1	52876.41	0	0	0.033987273	Fail
2160	2161	15586857	727	France	Male	28	5	0.0	2	0	1	19653.08	0	0	0.015791727	Fail
2161	2162	15569714	561	Germany	Male	32	6	166824.59	1	1	0	139451.98	0	0	0.17792037	Fail
2162	2163	15793878	700	France	Female	34	2	76322.69	1	1	0	128136.29	0	0	0.12859252	Fail
2163	2164	15667590	605	France	Male	35	6	0.0	2	1	1	45206.57	0	0	0.022846784	Fail
2164	2165	15794515	767	Spain	Male	77	8	149083.7	1	1	1	190146.83	0	0	0.033260927	Fail
2165	2166	15585077	511	France	Male	33	7	0.0	2	0	1	158313.87	0	0	0.019533789	Fail
2166	2167	15780686	667	France	Male	40	9	0.0	1	1	1	96670.2	0	0	0.11220451	Fail
2167	2168	15780882	787	France	Male	33	1	126588.81	2	0	1	62163.53	0	0	0.023579352	Fail
2168	2169	15805296	705	Germany	Female	56	2	143249.67	1	1	0	88428.41	1	1	0.83311456	Succeed
2169	2170	15621665	773	Germany	Male	43	8	81844.91	2	1	1	35908.46	0	0	0.07696441	Fail
2170	2171	15662187	554	France	Male	40	4	0.0	1	0	1	168780.04	0	0	0.19924079	Fail
2171	2172	15747210	526	Germany	Male	58	9	190298.89	2	1	1	191263.76	0	0	0.1517031	Fail
2172	2173	15651621	661	Germany	Male	35	2	117212.18	1	1	1	83052.03	0	0	0.15744646	Fail
2173	2174	15649774	698	France	Female	46	0	0.0	2	1	1	125962.02	0	0	0.15925291	Fail
2174	2175	15633144	646	France	Male	26	4	139848.17	1	1	0	164696.27	0	0	0.10326661	Fail
2175	2176	15769290	757	Germany	Female	34	9	101861.36	2	0	0	187011.96	0	0	0.11880625	Fail
2176	2177	15704782	699	Spain	Male	35	2	167455.66	2	1	1	55324.49	0	0	0.029512169	Fail
2177	2178	15637680	667	France	Female	24	4	0.0	2	0	1	34335.55	0	0	0.029070707	Fail
2178	2179	15609598	774	Spain	Female	43	1	116360.07	1	1	0	17004.14	0	0	0.43580708	Fail
2179	2180	15787495	745	Spain	Male	40	3	88466.82	1	0	0	116331.42	0	0	0.19702235	Fail
2180	2181	15762938	649	France	Female	42	7	0.0	2	0	1	22974.01	0	0	0.083158016	Fail
2181	2182	15738641	634	Germany	Female	46	5	123642.36	1	1	1	49725.16	1	1	0.6250317	Succeed
2182	2183	15724925	665	Spain	Male	38	9	0.0	1	0	1	87412.74	0	0	0.083173126	Fail
2183	2184	15730771	713	France	Male	38	9	72286.84	2	1	1	26136.89	0	0	0.045267753	Fail
2184	2185	15689183	652	France	Female	40	1	0.0	2	1	0	126554.96	0	0	0.11234818	Fail
2185	2186	15730433	739	Spain	Male	40	1	109681.61	1	1	1	193321.3	0	0	0.089899555	Fail
2186	2187	15762205	556	Germany	Male	37	9	145018.64	2	1	0	90928.02	1	0	0.13015096	Fail
2187	2188	15589356	699	Spain	Male	34	8	0.0	1	1	1	76510.46	0	0	0.05488417	Fail
2188	2189	15799247	708	Spain	Female	32	8	187487.63	1	1	1	120115.5	0	0	0.1541665	Fail
2189	2190	15798346	480	France	Male	35	2	165692.91	1	1	1	197984.58	0	0	0.075366914	Fail
2190	2191	15610034	700	Germany	Female	59	5	137648.41	1	1	0	142977.05	1	1	0.8392592	Succeed
2191	2192	15583584	525	Spain	Female	47	6	118560.0	1	1	0	82522.61	1	1	0.5982253	Succeed
2192	2193	15761799	845	France	Male	33	8	164385.53	1	1	0	150664.97	0	0	0.1251615	Fail
2193	2194	15764445	613	France	Male	37	9	108286.5	1	1	1	114153.44	0	0	0.073870495	Fail
2194	2195	15710197	850	France	Female	34	2	0.0	2	1	1	171706.66	0	0	0.021795144	Fail
2195	2196	15735282	798	Spain	Female	58	9	0.0	2	0	0	119071.56	1	0	0.41554663	Fail
2196	2197	15791736	773	Germany	Male	47	2	118079.47	4	1	1	143007.49	1	1	0.94552076	Succeed
2197	2198	15670789	614	Spain	Male	35	2	127283.78	1	1	1	31302.35	0	0	0.07259519	Fail
2198	2199	15573912	473	Spain	Male	48	8	0.0	2	1	0	71139.8	0	0	0.21077108	Fail
2199	2200	15770210	762	France	Male	29	6	141389.06	1	1	0	54122.89	0	0	0.09817254	Fail
2200	2201	15641150	701	France	Male	37	8	130091.5	1	1	1	120031.29	0	0	0.07066504	Fail
2201	2202	15682471	600	France	Male	35	4	143744.77	2	1	0	104076.51	0	0	0.053338043	Fail
2202	2203	15751824	850	Spain	Male	28	9	97408.03	1	1	1	175853.64	0	0	0.04084945	Fail
2203	2204	15672634	613	Spain	Male	30	9	111927.45	1	1	1	175795.87	0	0	0.060075004	Fail
2204	2205	15762839	509	France	Male	31	3	0.0	2	1	0	15360.91	0	0	0.029243197	Fail
2205	2206	15813018	509	Spain	Male	38	2	0.0	1	0	0	168460.12	0	0	0.22729315	Fail
2206	2207	15597937	609	France	Male	34	1	0.0	1	1	1	181177.9	0	0	0.08321441	Fail
2207	2208	15731543	456	France	Female	33	1	188285.68	1	0	0	58363.94	0	0	0.28457758	Fail
2208	2209	15809862	728	France	Female	46	2	109705.52	1	1	0	20276.87	1	1	0.5761715	Succeed
2209	2210	15764273	663	Spain	Male	33	9	0.0	2	0	0	91514.62	0	0	0.03479396	Fail
2210	2211	15769953	673	Germany	Female	34	1	127122.79	3	0	1	76703.1	0	1	0.64882016	Succeed
2211	2212	15641886	717	France	Male	40	0	98241.04	1	1	0	110887.14	0	0	0.18420684	Fail
2212	2213	15771010	741	Germany	Female	37	8	170840.08	2	0	0	109843.16	0	0	0.0980266	Fail
2213	2214	15803785	498	Germany	Female	41	4	87541.06	2	1	1	12577.21	1	0	0.15267912	Fail
2214	2215	15685035	850	France	Female	26	4	62610.96	2	0	1	179365.1	0	0	0.043014232	Fail
2215	2216	15770261	493	France	Male	36	9	0.0	2	1	1	65816.53	0	0	0.022246614	Fail
2216	2217	15627520	686	France	Female	47	5	113328.93	1	1	0	124170.9	0	1	0.5397595	Succeed
2217	2218	15610373	666	Spain	Male	35	2	104832.49	1	1	0	175015.12	0	0	0.160933	Fail
2218	2219	15752524	733	Spain	Female	31	9	102289.85	1	1	1	115441.66	0	0	0.058532014	Fail
2219	2220	15610092	631	Germany	Female	34	6	125227.82	2	0	1	128247.03	0	0	0.07980865	Fail
2220	2221	15806085	714	Germany	Female	49	5	140510.89	1	1	0	141914.94	0	1	0.8199333	Succeed
2221	2222	15736105	767	Germany	Female	35	6	132253.22	1	1	0	115566.57	1	0	0.43695614	Fail
2222	2223	15763698	711	Germany	Male	43	2	39043.29	2	1	1	175423.69	0	0	0.048588894	Fail
2223	2224	15615611	722	France	Male	34	8	0.0	2	1	1	133447.49	0	0	0.014335238	Fail
2224	2225	15691759	631	Spain	Male	55	9	99685.06	1	1	0	114474.98	0	1	0.5690543	Succeed
2225	2226	15774134	701	Germany	Male	38	3	125385.49	2	0	1	52044.66	0	0	0.10096986	Fail
2226	2227	15750844	790	Spain	Male	46	2	131365.37	2	1	1	180290.68	0	0	0.11755373	Fail
2227	2228	15744404	633	Spain	Male	58	6	98308.51	1	1	1	132034.13	0	0	0.21494582	Fail
2228	2229	15610630	644	France	Female	37	8	0.0	2	1	0	20968.88	0	0	0.072045386	Fail
2229	2230	15756161	757	Spain	Male	44	5	140856.16	2	1	0	158735.1	0	0	0.18573643	Fail
2230	2231	15623313	696	France	Female	30	8	0.0	2	1	1	196134.44	0	0	0.022986472	Fail
2231	2232	15795990	746	France	Male	35	2	172274.01	1	1	0	22374.97	0	0	0.18716812	Fail
2232	2233	15672005	649	Spain	Male	36	8	0.0	2	1	0	161668.15	0	0	0.043497536	Fail
2233	2234	15791304	565	Spain	Male	38	0	122447.76	1	0	0	67339.34	0	0	0.22693758	Fail
2234	2235	15713691	720	France	Female	38	10	0.0	2	1	1	56229.72	1	0	0.07132691	Fail
2235	2236	15633966	648	Spain	Female	56	6	157559.59	2	1	0	140991.23	1	1	0.543931	Succeed
2236	2237	15712885	632	Germany	Male	41	3	126550.7	1	0	0	177644.52	1	1	0.5343807	Succeed
2237	2238	15639113	622	France	Female	30	2	158584.82	3	1	0	142342.55	1	1	0.69018525	Succeed
2238	2239	15808820	835	France	Male	28	2	163569.61	2	1	1	154559.28	0	0	0.023515917	Fail
2239	2240	15648613	493	France	Female	31	3	0.0	1	1	1	176570.28	1	0	0.12284504	Fail
2240	2241	15670381	785	Germany	Female	33	6	127211.45	1	0	0	191961.83	0	0	0.47202736	Fail
2241	2242	15633148	681	Germany	Male	42	3	118199.97	2	1	0	9452.88	1	0	0.29565728	Fail
2242	2243	15714433	621	Germany	Female	30	2	101014.08	2	1	1	165257.31	0	0	0.055340383	Fail
2243	2244	15780074	756	Spain	Male	38	6	119208.85	1	1	0	169763.89	1	0	0.203992	Fail
2244	2245	15756341	515	France	Female	66	6	0.0	2	1	1	160663.11	0	0	0.06983146	Fail
2245	2246	15578835	625	France	Female	58	10	53772.73	1	1	1	192072.1	1	1	0.52399504	Succeed
2246	2247	15800362	717	Spain	Female	39	6	0.0	2	1	0	93275.61	0	0	0.11163409	Fail
2247	2248	15785521	595	Germany	Female	41	2	138878.81	1	0	1	112269.67	0	0	0.37507534	Fail
2248	2249	15783994	539	Spain	Female	37	1	130922.81	2	0	0	2186.83	0	0	0.11510531	Fail
2249	2250	15727582	762	France	Male	35	9	0.0	2	1	1	43075.7	0	0	0.01979148	Fail
2250	2251	15739612	706	Spain	Male	20	8	0.0	2	1	1	12368.11	0	0	0.015497602	Fail
2251	2252	15631369	677	Spain	Female	25	8	130866.19	1	1	0	42410.21	0	0	0.1559645	Fail
2252	2253	15604818	733	Germany	Female	33	7	187257.94	1	0	1	190430.81	0	0	0.16204272	Fail
2253	2254	15589679	684	Spain	Female	41	7	0.0	1	1	1	138394.37	0	0	0.21002233	Fail
2254	2255	15585569	679	France	Male	36	6	147733.64	1	0	1	172501.38	0	0	0.0912598	Fail
2255	2256	15681542	478	Spain	Male	43	1	0.0	2	1	1	197916.43	0	0	0.075453974	Fail
2256	2257	15630587	696	France	Male	33	2	163139.27	1	1	1	7035.36	0	0	0.048606258	Fail
2257	2258	15698385	686	Spain	Female	35	4	0.0	2	1	1	159676.55	0	0	0.042604115	Fail
2258	2259	15776667	466	France	Female	36	5	119540.15	1	0	1	80603.99	0	0	0.114571996	Fail
2259	2260	15762252	686	France	Female	41	4	129553.76	2	1	0	187599.8	0	0	0.16923316	Fail
2260	2261	15623963	576	France	Male	55	9	0.0	2	1	1	94450.97	0	0	0.08851356	Fail
2261	2262	15681438	763	Germany	Female	61	1	66101.89	1	1	1	143981.27	0	0	0.40263513	Fail
2262	2263	15586300	572	France	Male	43	2	140431.98	1	1	0	26450.57	1	0	0.3195393	Fail
2263	2264	15594721	757	France	Female	49	2	0.0	2	0	0	164482.92	0	0	0.38007838	Fail
2264	2265	15812981	582	France	Female	29	0	0.0	1	1	1	84012.81	0	0	0.095415846	Fail
2265	2266	15734664	623	France	Female	35	5	0.0	2	1	0	101192.08	0	0	0.068140104	Fail
2266	2267	15629359	617	Germany	Female	37	4	116471.43	2	1	0	175324.74	1	0	0.20796186	Fail
2267	2268	15666859	425	France	Male	39	4	0.0	2	1	0	197226.32	0	0	0.065897204	Fail
2268	2269	15777589	659	France	Female	56	9	123785.24	1	1	0	99504.03	1	1	0.6955681	Succeed
2269	2270	15613133	605	France	Female	33	4	0.0	2	0	1	83700.66	0	0	0.030380527	Fail
2270	2271	15622253	538	France	Female	38	8	88758.95	2	0	0	28226.15	1	0	0.12608555	Fail
2271	2272	15703624	665	Germany	Male	25	5	153611.83	2	1	0	35321.65	0	0	0.056116093	Fail
2272	2273	15570871	491	Germany	Female	57	4	112044.72	1	1	1	41229.73	1	1	0.6688056	Succeed
2273	2274	15679335	726	Spain	Female	27	7	123826.07	1	0	1	78970.58	0	0	0.070807435	Fail
2274	2275	15808080	580	France	Female	65	9	106804.26	3	1	0	107890.69	1	1	0.912485	Succeed
2275	2276	15579244	550	France	Female	48	6	0.0	2	1	1	191870.28	0	0	0.18790235	Fail
2276	2277	15684987	542	France	Female	59	2	68892.77	2	1	0	7905.06	1	1	0.51436085	Succeed
2277	2278	15667656	732	France	Female	43	6	0.0	2	1	0	65731.53	0	0	0.14015703	Fail
2278	2279	15582996	473	France	Female	33	5	125827.43	1	0	1	145698.73	0	0	0.09741316	Fail
2279	2280	15590766	745	Spain	Male	34	9	0.0	2	1	0	50046.25	0	0	0.03909658	Fail
2280	2281	15763783	732	France	Male	36	7	0.0	2	1	1	60830.24	0	0	0.023230104	Fail
2281	2282	15778356	848	Germany	Female	40	5	148495.64	1	0	0	158853.98	0	0	0.44759303	Fail
2282	2283	15642823	572	France	Male	37	1	133043.66	1	0	0	111243.09	0	0	0.15930454	Fail
2283	2284	15624669	702	France	Male	45	9	74989.58	1	1	1	171014.69	0	0	0.22043148	Fail
2284	2285	15766801	664	Germany	Male	39	7	60263.23	1	1	0	170835.32	0	0	0.21750627	Fail
2285	2286	15783651	630	Germany	Male	50	3	129370.91	4	1	1	47775.34	1	1	0.9573701	Succeed
2286	2287	15640197	618	Germany	Male	44	5	157955.83	2	0	0	139297.71	0	0	0.22922616	Fail
2287	2288	15619925	556	France	Male	26	4	0.0	1	1	0	195167.38	0	0	0.1504596	Fail
2288	2289	15579202	619	France	Female	30	7	70729.17	1	1	1	160948.87	0	0	0.08680423	Fail
2289	2290	15789133	644	France	Male	48	8	0.0	2	0	1	44965.54	1	0	0.10169382	Fail
2290	2291	15674916	658	Spain	Male	50	2	0.0	2	1	0	52137.73	0	0	0.27946025	Fail
2291	2292	15778193	598	Spain	Male	27	8	90721.52	2	1	0	109296.18	0	0	0.04403208	Fail
2292	2293	15779100	677	France	Male	27	2	0.0	2	1	1	20092.89	0	0	0.014273585	Fail
2293	2294	15801301	689	Spain	Female	45	0	57784.22	1	1	0	197804.0	1	1	0.55330265	Succeed
2294	2295	15589240	591	France	Male	33	9	131765.72	1	1	0	118782.06	0	0	0.102944195	Fail
2295	2296	15664579	699	France	Male	40	7	0.0	1	0	1	152876.13	1	0	0.15082216	Fail
2296	2297	15582750	749	Germany	Male	47	9	110022.74	1	0	1	135655.29	1	1	0.5976504	Succeed
2297	2298	15797631	709	France	Female	40	9	131569.63	1	1	1	103970.58	0	0	0.14279476	Fail
2298	2299	15614070	607	Germany	Male	61	2	164523.5	2	1	1	35786.76	0	0	0.15457962	Fail
2299	2300	15763207	650	Germany	Female	25	2	114330.95	1	1	1	25325.07	0	0	0.18747115	Fail
2300	2301	15647302	651	Spain	Female	45	10	135923.16	1	1	0	18732.84	0	0	0.44109383	Fail
2301	2302	15757613	676	France	Female	61	8	0.0	2	1	1	118522.73	0	0	0.12630871	Fail
2302	2303	15736692	723	France	Female	49	4	0.0	2	0	1	89972.25	0	0	0.1880944	Fail
2303	2304	15635114	714	Spain	Male	45	0	124693.48	1	0	1	187194.15	0	0	0.23517196	Fail
2304	2305	15680177	759	Spain	Female	35	7	147936.42	1	1	1	106785.7	0	0	0.1021298	Fail
2305	2306	15576981	582	France	Male	29	0	0.0	1	1	0	142516.35	0	0	0.10700563	Fail
2306	2307	15602070	697	France	Female	34	2	126558.92	1	1	0	73334.43	0	0	0.16368802	Fail
2307	2308	15732056	610	Germany	Male	57	6	106938.11	2	0	1	186612.47	0	0	0.27401015	Fail
2308	2309	15611065	488	Germany	Female	33	4	140002.35	1	1	0	123613.81	0	0	0.2743769	Fail
2309	2310	15621246	599	Germany	Male	46	9	123444.72	1	1	1	31368.08	1	1	0.5369089	Succeed
2310	2311	15569258	781	France	Male	32	6	147107.91	1	1	1	40066.95	0	0	0.043345634	Fail
2311	2312	15664675	645	France	Male	19	9	128514.84	1	0	0	175969.19	0	0	0.114193864	Fail
2312	2313	15724259	545	France	Female	55	5	0.0	1	0	0	10034.77	1	1	0.7496533	Succeed
2313	2314	15644657	597	Germany	Female	40	9	106756.01	2	1	0	151167.94	0	0	0.26113456	Fail
2314	2315	15756092	561	Spain	Female	28	3	0.0	2	1	0	191387.76	0	0	0.07931756	Fail
2315	2316	15700389	662	France	Female	37	6	0.0	2	1	0	51229.17	0	0	0.08230455	Fail
2316	2317	15624424	649	Germany	Female	50	5	155393.32	1	1	1	87351.42	1	1	0.5371392	Succeed
2317	2318	15627248	630	France	Female	36	2	110414.48	1	1	1	48984.95	0	0	0.12976071	Fail
2318	2319	15648041	672	Spain	Male	33	2	0.0	2	1	1	182738.0	0	0	0.021009764	Fail
2319	2320	15681482	636	Germany	Female	37	9	157098.52	1	1	1	153535.27	0	0	0.22391647	Fail
2320	2321	15775924	593	Germany	Female	38	5	85626.6	1	1	1	125079.65	0	0	0.20273474	Fail
2321	2322	15749055	545	Germany	Male	45	6	93796.42	2	1	1	162321.26	0	0	0.17354834	Fail
2322	2323	15709964	567	Spain	Female	41	1	0.0	2	1	0	3414.72	0	0	0.15763469	Fail
2323	2324	15784712	583	France	Male	51	6	125268.03	2	1	0	165082.25	0	0	0.39665052	Fail
2324	2325	15748152	681	France	Female	29	2	148143.84	1	1	1	52021.39	0	0	0.07138341	Fail
2325	2326	15612229	762	Spain	Male	29	10	115545.33	2	1	0	148256.43	0	0	0.048379675	Fail
2326	2327	15763020	648	Spain	Male	35	7	0.0	2	0	0	122899.01	0	0	0.039363485	Fail
2327	2328	15613749	644	France	Male	30	5	44928.88	1	1	1	10771.46	0	0	0.05062945	Fail
2328	2329	15664240	706	Spain	Male	29	2	0.0	2	1	1	18255.51	0	0	0.017851632	Fail
2329	2330	15639451	850	France	Male	35	3	162442.35	1	1	0	183566.78	0	0	0.15239942	Fail
2330	2331	15806368	484	Spain	Female	39	5	0.0	2	1	1	175224.12	0	0	0.05803434	Fail
2331	2332	15614965	508	Germany	Male	28	0	96213.82	2	1	0	147913.56	0	0	0.06522614	Fail
2332	2333	15695528	439	France	Female	29	6	156569.43	1	1	0	180598.66	0	0	0.16115643	Fail
2333	2334	15636008	484	Spain	Male	36	8	0.0	2	1	0	186136.48	0	0	0.043083057	Fail
2334	2335	15616416	803	Spain	Female	37	1	0.0	2	0	0	7455.2	0	0	0.08936818	Fail
2335	2336	15581476	724	Germany	Female	48	6	110463.25	2	1	1	80552.11	1	0	0.34513685	Fail
2336	2337	15654426	640	France	Male	33	7	154575.76	1	1	0	25722.28	1	0	0.101214685	Fail
2337	2338	15660724	701	Spain	Female	35	9	0.0	2	0	0	170996.86	0	0	0.083215185	Fail
2338	2339	15806343	537	France	Male	37	3	0.0	2	1	1	20603.32	0	0	0.028680291	Fail
2339	2340	15648011	651	Germany	Male	26	5	147037.32	1	0	0	141763.26	0	0	0.21936493	Fail
2340	2341	15595764	523	Germany	Male	41	0	119276.31	1	0	0	122284.38	1	1	0.592624	Succeed
2341	2342	15735424	717	France	Female	25	7	108664.85	2	1	0	190011.85	0	0	0.062872894	Fail
2342	2343	15788571	593	Spain	Male	44	5	0.0	1	1	0	128046.98	0	0	0.4542493	Fail
2343	2344	15765938	706	Germany	Male	38	5	163034.82	2	1	1	135662.17	0	0	0.04445542	Fail
2344	2345	15642381	714	Germany	Female	49	4	93059.34	1	1	0	7571.51	1	1	0.8220455	Succeed
2345	2346	15641286	794	Spain	Male	38	9	179581.31	1	1	0	23596.24	0	0	0.2507953	Fail
2346	2347	15706199	518	Germany	Male	46	4	113625.93	1	0	0	92727.42	1	1	0.73683906	Succeed
2347	2348	15746744	589	Germany	Male	55	7	119961.48	1	1	0	65156.83	1	1	0.81903595	Succeed
2348	2349	15775239	824	France	Male	45	3	129209.48	1	0	0	60151.77	0	0	0.3830626	Fail
2349	2350	15787943	719	Germany	Female	42	5	137227.04	3	1	0	149097.38	1	1	0.9322533	Succeed
2350	2351	15646800	617	Germany	Female	58	3	119024.75	2	1	0	35199.24	1	1	0.6754932	Succeed
2351	2352	15678320	651	France	Male	35	7	74623.5	3	1	0	129451.29	1	1	0.6799993	Succeed
2352	2353	15726827	637	Spain	Female	45	2	157929.45	1	1	1	145134.49	1	0	0.29605564	Fail
2353	2354	15813180	554	France	Female	26	7	92606.86	2	1	0	192709.69	0	0	0.049907357	Fail
2354	2355	15669378	731	Germany	Male	35	2	127862.93	2	1	0	139083.7	0	0	0.111009255	Fail
2355	2356	15710402	569	Spain	Female	42	1	0.0	1	1	1	83629.6	1	0	0.26593107	Fail
2356	2357	15614970	625	Germany	Female	37	4	142711.81	1	1	0	35625.41	0	0	0.44110656	Fail
2357	2358	15588737	592	France	Female	38	4	0.0	2	1	0	35338.96	0	0	0.09836991	Fail
2358	2359	15665474	669	France	Male	43	1	163159.85	1	0	1	15602.8	0	0	0.1663106	Fail
2359	2360	15644932	663	Germany	Male	32	3	108586.86	1	1	1	182355.21	0	0	0.15287022	Fail
2360	2361	15670241	518	Germany	Female	41	5	110624.99	1	1	0	89327.67	0	1	0.6358296	Succeed
2361	2362	15635812	686	Germany	Female	43	5	154846.24	2	1	1	151903.6	0	0	0.1465153	Fail
2362	2363	15791089	709	Germany	Male	45	4	122917.71	1	1	1	11.58	1	1	0.5085726	Succeed
2363	2364	15644041	571	France	Female	33	9	0.0	2	0	1	77519.62	0	0	0.02727379	Fail
2364	2365	15796379	707	France	Female	31	2	82787.93	2	0	0	91423.69	0	0	0.05644033	Fail
2365	2366	15751093	701	Germany	Male	32	5	102500.34	1	0	0	106287.77	0	0	0.17688642	Fail
2366	2367	15623466	672	France	Male	34	9	0.0	2	1	0	161800.77	0	0	0.030719198	Fail
2367	2368	15682636	620	Germany	Male	39	9	159492.79	1	1	0	80582.34	1	0	0.35101047	Fail
2368	2369	15769348	557	Spain	Male	48	10	0.0	2	1	1	185094.48	0	0	0.092579104	Fail
2369	2370	15708248	648	Spain	Female	54	7	118241.02	1	1	0	172586.89	1	1	0.7433439	Succeed
2370	2371	15650294	479	France	Female	35	2	113090.4	1	1	0	195649.79	0	0	0.1935288	Fail
2371	2372	15604381	730	France	Female	22	9	65763.57	1	1	1	145792.01	0	0	0.096855596	Fail
2372	2373	15578333	737	Germany	Female	43	1	125537.38	1	1	0	138510.01	1	1	0.70076966	Succeed
2373	2374	15671825	616	France	Male	31	3	94263.91	2	1	0	168895.06	0	0	0.039340902	Fail
2374	2375	15726222	639	Spain	Male	29	4	133434.57	2	1	0	97983.44	0	0	0.05341166	Fail
2375	2376	15764654	815	Spain	Female	39	6	0.0	1	1	1	85167.88	0	0	0.16822892	Fail
2376	2377	15730774	786	Spain	Male	31	9	0.0	2	1	1	18210.36	0	0	0.01516167	Fail
2377	2378	15637686	549	France	Male	50	9	94748.76	2	0	1	13608.18	0	0	0.16436762	Fail
2378	2379	15606303	622	France	Female	38	4	98640.74	1	1	1	110457.99	0	0	0.1330998	Fail
2379	2380	15625940	624	France	Male	26	9	74681.9	2	0	0	31231.35	0	0	0.03861178	Fail
2380	2381	15654499	841	France	Male	34	4	0.0	2	1	0	141582.66	0	0	0.0320034	Fail
2381	2382	15774187	614	Spain	Female	41	7	179915.85	1	0	0	14666.35	1	1	0.5637291	Succeed
2382	2383	15693295	676	France	Male	30	1	128207.23	1	1	1	55400.17	0	0	0.0456807	Fail
2383	2384	15642504	697	France	Male	42	9	132739.26	2	0	0	174667.65	0	0	0.1478352	Fail
2384	2385	15758567	732	France	Female	40	10	0.0	2	1	0	154189.08	0	0	0.12570687	Fail
2385	2386	15728388	623	France	Male	27	4	120509.81	1	0	0	142170.44	0	0	0.10621908	Fail
2386	2387	15637276	541	France	Male	46	4	124547.13	2	1	0	94499.06	0	0	0.25463414	Fail
2387	2388	15595624	773	Spain	Female	39	4	0.0	2	0	1	182081.45	0	0	0.06836345	Fail
2388	2389	15778431	762	Germany	Male	34	4	88815.56	2	1	0	68562.26	1	0	0.06847549	Fail
2389	2390	15711861	655	Spain	Female	35	1	82231.51	2	1	0	88798.02	0	0	0.106105044	Fail
2390	2391	15599287	602	Germany	Male	32	7	184715.86	2	1	0	113781.99	0	0	0.036274668	Fail
2391	2392	15570040	850	France	Male	31	3	0.0	2	1	0	121866.87	0	0	0.033148892	Fail
2392	2393	15656948	649	Spain	Male	51	4	0.0	1	1	1	150390.57	0	0	0.3893873	Fail
2393	2394	15657378	850	Germany	Male	28	4	147972.19	1	1	0	60708.72	1	0	0.29132998	Fail
2394	2395	15716320	543	France	Male	43	9	0.0	2	1	1	78858.07	0	0	0.053012896	Fail
2395	2396	15672410	672	France	Male	52	8	170008.84	1	0	0	56407.42	1	1	0.7129202	Succeed
2396	2397	15732512	600	France	Female	27	3	0.0	2	0	1	125698.97	0	0	0.027820798	Fail
